Dataset,MR1,MR2,objfailureRateMR1,objfailureRateMR2,objfailureRateMR1_MR2_combined,objfailureRateMR1_2_composite,classfailureRateMR1,classfailureRateMR2,classfailureRateMR1_MR2_combined,classfailureRateMR1_2_composite,objClassDetectFailureRateMR1,objClassDetectFailureRateMR2,objClassDetectFailureRateMR1_MR2,objClassDetectFailureRateMR12,objDetectCompositeMRUniqueFaults,objClassCompositeMRUniqueFaults,compositeMRUniqueFaults,timeMR1,timeMR2,timeMR12,timeMR12_composite,Avg. MRx U MRy Improvement for object Detection,Avg.effectiveness of composite MR against composable MRs (Detection),Avg. MRx U MRy Improvement for object classification,Avg.effectiveness of composite MR against composable MRs (classification),Avg. MRx U MRy Improvement for object ,Avg. effectiveness of composite MR against composable MRs
,rotateMinus5deg,blurImage,0.444084279,0.500810373,0.643435981,0.526742301,0.320907618,0.465153971,0.549432739,0.463533225,0.259319287,0.369529984,0.44732577,0.371150729,0.066450567,0.025931929,0.038897893,728.9853401,730.6857148,1459.671055,733.8323382,1,1,1,0,1,1
,rotatePlus5deg,shearMinus20degrees,0.439222042,0.439222042,0.588330632,0.494327391,0.337115073,0.351701783,0.463533225,0.408427877,0.277147488,0.294975689,0.393841167,0.332252836,0.066450567,0.05834684,0.050243112,728.4253098,821.4757605,1549.90107,834.9654104,1,1,1,1,1,1
,rotatePlus5deg,shearPlus20degrees,0.439222042,0.398703404,0.576985413,0.510534846,0.337115073,0.34197731,0.455429498,0.408427877,0.277147488,0.264181524,0.384116694,0.346839546,0.082658023,0.051863857,0.055105348,728.0927595,821.5449745,1549.637734,836.0206003,1,1,1,1,1,1
,rotatePlus5deg,blurImage,0.439222042,0.500810373,0.623987034,0.542949757,0.337115073,0.465153971,0.544570502,0.471636953,0.277147488,0.369529984,0.445705024,0.390599676,0.059967585,0.034035656,0.042139384,731.6899659,732.1361141,1463.82608,732.7239834,1,1,1,1,1,1
,shearMinus20degrees,blurImage,0.439222042,0.500810373,0.627228525,0.539708266,0.351701783,0.465153971,0.542949757,0.513776337,0.294975689,0.369529984,0.44732577,0.41815235,0.074554295,0.056726094,0.055105348,820.4296537,730.4710135,1550.900667,824.8257004,1,1,1,1,1,1
,shearPlus20degrees,blurImage,0.398703404,0.500810373,0.622366288,0.55267423,0.34197731,0.465153971,0.549432739,0.52350081,0.264181524,0.369529984,0.455429498,0.419773096,0.085899514,0.072933549,0.066450567,820.4654361,730.1452044,1550.610641,826.7563221,1,1,1,1,1,1
,flipLeftRight,brightnessPlus20,0.361426256,0.273905997,0.474878444,0.387358185,0.252836305,0.202593193,0.346839546,0.26904376,0.189627229,0.147487844,0.277147488,0.204213938,0.059967585,0.038897893,0.032414911,789.1662162,802.3310178,1591.497234,818.3716602,1,1,1,1,1,1
,flipUpDown,brightnessPlus20,0.609400324,0.273905997,0.666126418,0.61102107,0.617504052,0.202593193,0.651539708,0.636952998,0.513776337,0.147487844,0.53808752,0.529983793,0.056726094,0.047001621,0.05834684,783.7308998,775.9180212,1559.648921,772.1584406,1,1,1,1,1,1
,rotatePlus5deg,brightnessPlus20,0.439222042,0.273905997,0.534846029,0.435980551,0.337115073,0.202593193,0.416531605,0.348460292,0.277147488,0.147487844,0.345218801,0.282009724,0.066450567,0.04376013,0.051863857,770.3174294,771.5298857,1541.847315,796.7007118,1,0,1,1,1,1
,shearPlus20deg,brightnessPlus20,0.398703404,0.273905997,0.502431118,0.427876823,0.34197731,0.202593193,0.411669368,0.353322528,0.264181524,0.147487844,0.325769854,0.277147488,0.076175041,0.048622366,0.055105348,904.9585444,821.6228525,1726.581397,918.9463416,1,1,1,1,1,1
,flipLeftRight,brightnessMinus20,0.361426256,0.46191248,0.602917342,0.455429498,0.252836305,0.448946515,0.526742301,0.40356564,0.189627229,0.353322528,0.43273906,0.337115073,0.05834684,0.030794165,0.051863857,811.8136383,822.1495632,1633.963202,804.9492681,1,0,1,0,1,0
,flipUpDown,brightnessMinus20,0.609400324,0.46191248,0.735818476,0.645056726,0.617504052,0.448946515,0.693679092,0.714748784,0.513776337,0.353322528,0.602917342,0.576985413,0.068071313,0.077795786,0.061588331,804.2278495,811.4483912,1615.676241,821.0604861,1,1,0,1,1,1
,rotatePlus5deg,brightnessMinus20,0.439222042,0.46191248,0.612641815,0.525121556,0.337115073,0.448946515,0.541329011,0.47649919,0.277147488,0.353322528,0.442463533,0.395461912,0.055105348,0.030794165,0.050243112,805.2895045,799.9302028,1605.219707,817.6750342,1,1,1,1,1,1
,shearPlus20deg,brightnessMinus20,0.398703404,0.46191248,0.602917342,0.518638574,0.34197731,0.448946515,0.536466775,0.520259319,0.264181524,0.353322528,0.444084279,0.421393841,0.081037277,0.074554295,0.074554295,883.76014,772.8203762,1656.580516,874.3117131,1,1,1,1,1,1
,flipLeftRight,fisheye,0.361426256,0.606158833,0.709886548,0.598055105,0.252836305,0.507293355,0.562398703,0.521880065,0.189627229,0.442463533,0.495948136,0.440842788,0.05834684,0.048622366,0.045380875,774.2404049,5443.230893,6217.471298,5437.457258,1,0,1,1,1,0
,flipUpDown,fisheye,0.609400324,0.606158833,0.782820097,0.645056726,0.617504052,0.507293355,0.696920583,0.646677472,0.513776337,0.442463533,0.61102107,0.525121556,0.059967585,0.045380875,0.02917342,741.3389627,5426.836329,6168.175291,5329.004266,1,1,1,1,1,1
,rotatePlus5deg,fisheye,0.439222042,0.606158833,0.706645057,0.620745543,0.337115073,0.507293355,0.562398703,0.52350081,0.277147488,0.442463533,0.494327391,0.463533225,0.081037277,0.04376013,0.061588331,750.5856994,5330.30504,6080.890739,6454.211592,1,1,1,1,1,1
,shearPlus20deg,fisheye,0.398703404,0.606158833,0.696920583,0.604538088,0.34197731,0.507293355,0.575364668,0.53808752,0.264181524,0.442463533,0.499189627,0.466774716,0.05834684,0.04376013,0.051863857,839.1259817,5337.009924,6176.135906,6440.363396,1,0,1,1,1,1
,flipLeftRight,contrastUp,0.361426256,0.536466775,0.627228525,0.547811994,0.252836305,0.4910859,0.554294976,0.4910859,0.189627229,0.392220421,0.450567261,0.401944895,0.071312804,0.045380875,0.05834684,740.4508134,748.3759799,1488.826793,747.3018783,1,1,1,0,1,1
,flipUpDown,contrastUp,0.609400324,0.536466775,0.743922204,0.68719611,0.617504052,0.4910859,0.709886548,0.708265802,0.513776337,0.392220421,0.601296596,0.598055105,0.074554295,0.077795786,0.076175041,753.6215547,748.5106933,1502.132248,751.703164,1,1,1,1,1,1
,rotatePlus5deg,contrastUp,0.439222042,0.536466775,0.653160454,0.570502431,0.337115073,0.4910859,0.58184765,0.525121556,0.277147488,0.392220421,0.473257699,0.435980551,0.068071313,0.059967585,0.069692058,747.8452546,747.2905812,1495.135836,761.0311395,1,1,1,1,1,1
,shearPlus20deg,contrastUp,0.398703404,0.536466775,0.653160454,0.575364668,0.34197731,0.4910859,0.58184765,0.542949757,0.264181524,0.392220421,0.471636953,0.44732577,0.074554295,0.051863857,0.068071313,915.1853338,812.9879785,1728.173312,918.5543698,1,1,1,1,1,1
,flipLeftRight,contrastDown,0.361426256,0.423014587,0.557536467,0.442463533,0.252836305,0.377633712,0.458670989,0.37439222,0.189627229,0.296596434,0.37439222,0.290113452,0.056726094,0.045380875,0.042139384,802.0594719,798.8327137,1600.892186,783.4952433,1,1,1,0,1,0
,flipUpDown,contrastDown,0.609400324,0.423014587,0.700162075,0.599675851,0.617504052,0.377633712,0.68719611,0.662884927,0.513776337,0.296596434,0.575364668,0.533225284,0.064829822,0.059967585,0.063209076,784.6270237,793.4592852,1578.086309,792.946139,1,0,1,1,1,1
,rotatePlus5deg,contrastDown,0.439222042,0.423014587,0.591572123,0.499189627,0.337115073,0.377633712,0.495948136,0.444084279,0.277147488,0.296596434,0.410048622,0.356564019,0.064829822,0.050243112,0.056726094,807.585387,791.2715057,1598.856893,796.8727481,1,1,1,1,1,1
,shearPlus20deg,contrastDown,0.398703404,0.423014587,0.580226904,0.489465154,0.34197731,0.377633712,0.494327391,0.455429498,0.264181524,0.296596434,0.401944895,0.351701783,0.081037277,0.074554295,0.063209076,891.9388768,805.3800633,1697.31894,898.9824278,1,1,1,1,1,1
,fisheye,brightnessPlus20,0.606158833,0.273905997,0.692058347,0.533225284,0.507293355,0.202593193,0.56726094,0.494327391,0.442463533,0.147487844,0.484602917,0.405186386,0.047001621,0.025931929,0.037277147,5558.809762,759.5342609,6318.344023,5709.612224,1,0,1,0,1,0
,fisheye,brightnessMinus20,0.606158833,0.46191248,0.747163695,0.65802269,0.507293355,0.448946515,0.643435981,0.576985413,0.442463533,0.353322528,0.554294976,0.492706645,0.076175041,0.04376013,0.055105348,64512.83294,818.1931495,65331.02609,5893.715953,1,1,1,1,1,1
,fisheye,contrastUp,0.606158833,0.536466775,0.743922204,0.620745543,0.507293355,0.4910859,0.654781199,0.588330632,0.442463533,0.392220421,0.562398703,0.504051864,0.071312804,0.053484603,0.061588331,11119.5107,936.5919277,12056.10262,8857.773433,1,1,1,1,1,1
,fisheye,contrastDown,0.606158833,0.423014587,0.73095624,0.560777958,0.507293355,0.377633712,0.617504052,0.544570502,0.442463533,0.296596434,0.534846029,0.448946515,0.05834684,0.047001621,0.051863857,9041.646388,1006.078982,10047.72537,8829.776474,1,0,1,1,1,1
,fisheye,blurImage,0.606158833,0.500810373,0.739059968,0.679092382,0.507293355,0.465153971,0.635332253,0.645056726,0.442463533,0.369529984,0.549432739,0.531604538,0.102106969,0.085899514,0.079416532,8910.259757,1005.375917,9915.635673,8840.954055,1,1,0,1,1,1
oidfurniture,flipLeftRight,flipUpDown,0.498746867,0.899749373,0.919799499,0.899749373,0.4160401,0.952380952,0.962406015,0.944862155,0.313283208,0.889724311,0.904761905,0.887218045,0.015037594,0.005012531,0.015037594,483.1219955,486.9819793,970.1039748,496.9805736,1,0,1,0,1,0
,flipLeftRight,rotateMinus5deg,0.498746867,0.5839599,0.69924812,0.593984962,0.4160401,0.56641604,0.646616541,0.591478697,0.313283208,0.481203008,0.563909774,0.478696742,0.065162907,0.050125313,0.065162907,501.8812314,490.2462158,992.1274472,483.1275692,1,1,1,1,1,0
,flipLeftRight,rotatePlus5deg,0.498746867,0.573934837,0.679197995,0.5839599,0.4160401,0.538847118,0.616541353,0.571428571,0.313283208,0.453634085,0.528822055,0.463659148,0.090225564,0.072681704,0.082706767,488.9082921,502.0119463,990.9202384,504.6492714,1,1,1,1,1,1
,flipLeftRight,shearMinus20deg,0.498746867,0.561403509,0.691729323,0.556390977,0.4160401,0.56641604,0.636591479,0.62406015,0.313283208,0.456140351,0.526315789,0.49122807,0.082706767,0.097744361,0.112781955,500.2990083,565.1357097,1065.434718,570.3355849,1,0,1,1,1,1
,flipLeftRight,shearPlus20deg,0.498746867,0.558897243,0.681704261,0.5839599,0.4160401,0.56641604,0.651629073,0.576441103,0.313283208,0.466165414,0.551378446,0.481203008,0.077694236,0.067669173,0.080200501,509.299639,562.3619161,1071.661555,573.617056,1,1,1,1,1,1
,flipUpDown,rotateMinus5deg,0.899749373,0.5839599,0.917293233,0.887218045,0.952380952,0.56641604,0.957393484,0.94235589,0.889724311,0.481203008,0.899749373,0.877192982,0.015037594,0.007518797,0.01754386,506.8934729,502.9482335,1009.841706,509.8953189,1,0,1,0,1,0
,flipUpDown,rotatePlus5deg,0.899749373,0.573934837,0.919799499,0.902255639,0.952380952,0.538847118,0.964912281,0.947368421,0.889724311,0.453634085,0.899749373,0.892230576,0.027568922,0.007518797,0.025062657,511.9013189,516.6366809,1028.538,484.9211158,1,1,1,0,1,1
,flipUpDown,shearMinus20deg,0.899749373,0.561403509,0.917293233,0.914786967,0.952380952,0.56641604,0.962406015,0.954887218,0.889724311,0.456140351,0.899749373,0.902255639,0.025062657,0.012531328,0.027568922,500.4127881,563.5125897,1063.925378,563.8922318,1,1,1,1,0,1
,flipUpDown,shearPlus20deg,0.899749373,0.558897243,0.914786967,0.899749373,0.952380952,0.56641604,0.964912281,0.947368421,0.889724311,0.466165414,0.902255639,0.887218045,0.022556391,0.005012531,0.01754386,491.0500019,552.7896884,1043.83969,559.8012568,1,0,1,0,1,0
,rotateMinus5deg,shearMinus20degrees,0.5839599,0.561403509,0.711779449,0.64160401,0.56641604,0.56641604,0.676691729,0.671679198,0.481203008,0.456140351,0.593984962,0.5839599,0.060150376,0.062656642,0.082706767,489.0408949,553.4398863,1042.480781,580.0250371,1,1,1,1,1,1
,rotateMinus5deg,shearPlus20degrees,0.5839599,0.558897243,0.706766917,0.609022556,0.56641604,0.56641604,0.691729323,0.62406015,0.481203008,0.466165414,0.606516291,0.523809524,0.060150376,0.035087719,0.042606516,505.4831432,564.8496902,1070.332833,558.8674898,1,1,1,1,1,1
,flipLeftRight,blurImage,0.498746867,0.701754386,0.776942356,0.696741855,0.4160401,0.729323308,0.766917293,0.714285714,0.313283208,0.64160401,0.674185464,0.626566416,0.035087719,0.027568922,0.032581454,474.9270524,472.1625946,947.089647,472.7119212,1,0,1,0,1,0
,flipUpDown,blurImage,0.899749373,0.701754386,0.934837093,0.899749373,0.952380952,0.729323308,0.969924812,0.979949875,0.889724311,0.64160401,0.909774436,0.892230576,0.020050125,0.020050125,0.020050125,470.4250291,472.0266151,942.4516442,472.3812238,1,0,0,1,1,1
,rotateMinus5deg,blurImage,0.5839599,0.701754386,0.776942356,0.701754386,0.56641604,0.729323308,0.766917293,0.754385965,0.481203008,0.64160401,0.686716792,0.651629073,0.050125313,0.037593985,0.047619048,471.7002797,472.3985283,944.098808,473.9752249,1,0,1,1,1,1
,rotatePlus5deg,shearMinus20degrees,0.573934837,0.561403509,0.719298246,0.639097744,0.538847118,0.56641604,0.666666667,0.621553885,0.453634085,0.456140351,0.576441103,0.523809524,0.065162907,0.040100251,0.055137845,470.5564782,530.1425345,1000.699013,537.7762899,1,1,1,1,1,1
,rotatePlus5deg,shearPlus20degrees,0.573934837,0.558897243,0.709273183,0.614035088,0.538847118,0.56641604,0.676691729,0.656641604,0.453634085,0.466165414,0.591478697,0.543859649,0.045112782,0.042606516,0.050125313,472.9659168,529.7504032,1002.71632,538.1125276,1,1,1,1,1,1
,rotatePlus5deg,blurImage,0.573934837,0.701754386,0.779448622,0.711779449,0.538847118,0.729323308,0.769423559,0.764411028,0.453634085,0.64160401,0.691729323,0.686716792,0.042606516,0.050125313,0.060150376,471.4664966,472.8769198,944.3434164,475.3570046,1,1,1,1,1,1
,shearMinus20degrees,blurImage,0.561403509,0.701754386,0.764411028,0.71679198,0.56641604,0.729323308,0.766917293,0.759398496,0.456140351,0.64160401,0.679197995,0.674185464,0.060150376,0.047619048,0.062656642,530.9521966,473.0566241,1004.008821,532.7896854,1,1,1,1,1,1
,shearPlus20degrees,blurImage,0.558897243,0.701754386,0.769423559,0.766917293,0.56641604,0.729323308,0.779448622,0.794486216,0.466165414,0.64160401,0.689223058,0.714285714,0.070175439,0.050125313,0.067669173,530.568229,472.6939768,1003.262206,532.4087724,1,1,0,1,0,1
,flipLeftRight,brightnessPlus20,0.498746867,0.380952381,0.621553885,0.523809524,0.4160401,0.353383459,0.541353383,0.488721805,0.313283208,0.270676692,0.441102757,0.353383459,0.072681704,0.05764411,0.05764411,640.0349506,641.5913262,1281.626277,637.9290182,1,1,1,1,1,1
,flipUpDown,brightnessPlus20,0.899749373,0.380952381,0.909774436,0.899749373,0.952380952,0.353383459,0.959899749,0.954887218,0.889724311,0.270676692,0.897243108,0.889724311,0.015037594,0.007518797,0.015037594,637.9669934,631.3103812,1269.277375,639.8659531,1,0,1,1,1,0
,rotatePlus5deg,brightnessPlus20,0.573934837,0.380952381,0.651629073,0.573934837,0.538847118,0.353383459,0.616541353,0.56641604,0.453634085,0.270676692,0.523809524,0.466165414,0.05764411,0.035087719,0.042606516,639.9040386,639.0265416,1278.93058,641.4078873,1,0,1,1,1,1
,shearPlus20deg,brightnessPlus20,0.558897243,0.380952381,0.651629073,0.578947368,0.56641604,0.353383459,0.636591479,0.5839599,0.466165414,0.270676692,0.541353383,0.49122807,0.050125313,0.035087719,0.050125313,718.821934,645.7937316,1364.615666,725.3418212,1,1,1,1,1,1
,flipLeftRight,brightnessMinus20,0.498746867,0.546365915,0.681704261,0.578947368,0.4160401,0.576441103,0.634085213,0.596491228,0.313283208,0.476190476,0.546365915,0.49122807,0.067669173,0.045112782,0.062656642,640.4155972,637.110387,1277.525984,637.6991906,1,1,1,1,1,1
,flipUpDown,brightnessMinus20,0.899749373,0.546365915,0.917293233,0.914786967,0.952380952,0.576441103,0.967418546,0.964912281,0.889724311,0.476190476,0.899749373,0.90726817,0.030075188,0.012531328,0.032581454,635.4209058,639.9559614,1275.376867,638.5732595,1,1,1,1,0,1
,rotatePlus5deg,brightnessMinus20,0.573934837,0.546365915,0.721804511,0.62406015,0.538847118,0.576441103,0.696741855,0.676691729,0.453634085,0.476190476,0.614035088,0.568922306,0.037593985,0.042606516,0.040100251,635.9645864,638.061098,1274.025684,641.3019655,1,1,1,1,1,1
,shearPlus20deg,brightnessMinus20,0.558897243,0.546365915,0.706766917,0.656641604,0.56641604,0.576441103,0.704260652,0.701754386,0.466165414,0.476190476,0.611528822,0.601503759,0.077694236,0.065162907,0.087719298,725.264401,639.3775906,1364.641992,732.749624,1,1,1,1,1,1
,flipLeftRight,fisheye,0.498746867,0.686716792,0.761904762,0.654135338,0.4160401,0.696741855,0.739348371,0.679197995,0.313283208,0.616541353,0.65914787,0.581453634,0.045112782,0.035087719,0.040100251,637.8062547,5402.306754,6040.113009,5479.224728,1,0,1,0,1,0
,flipUpDown,fisheye,0.899749373,0.686716792,0.937343358,0.889724311,0.952380952,0.696741855,0.967418546,0.964912281,0.889724311,0.616541353,0.909774436,0.874686717,0.022556391,0.01754386,0.020050125,634.1957933,5507.068014,6141.263807,5483.333362,1,0,1,1,1,0
,rotatePlus5deg,fisheye,0.573934837,0.686716792,0.779448622,0.69924812,0.538847118,0.696741855,0.751879699,0.724310777,0.453634085,0.616541353,0.674185464,0.631578947,0.045112782,0.047619048,0.052631579,632.4721472,5105.373742,5737.84589,5850.441234,1,1,1,1,1,1
,shearPlus20deg,fisheye,0.558897243,0.686716792,0.769423559,0.684210526,0.56641604,0.696741855,0.751879699,0.731829574,0.466165414,0.616541353,0.676691729,0.626566416,0.047619048,0.045112782,0.052631579,720.8350725,5421.574574,6142.409646,6570.636272,1,0,1,1,1,1
,flipLeftRight,contrastUp,0.498746867,0.711779449,0.776942356,0.706766917,0.4160401,0.724310777,0.754385965,0.749373434,0.313283208,0.65914787,0.679197995,0.651629073,0.047619048,0.042606516,0.045112782,635.6857416,640.4971518,1276.182893,641.3670234,1,0,1,1,1,0
,flipUpDown,contrastUp,0.899749373,0.711779449,0.922305764,0.90726817,0.952380952,0.724310777,0.969924812,0.962406015,0.889724311,0.65914787,0.90726817,0.892230576,0.025062657,0.015037594,0.022556391,636.9654419,645.5318124,1282.497254,658.6581777,1,1,1,1,1,1
,rotatePlus5deg,contrastUp,0.573934837,0.711779449,0.799498747,0.711779449,0.538847118,0.724310777,0.771929825,0.769423559,0.453634085,0.65914787,0.704260652,0.671679198,0.040100251,0.052631579,0.050125313,639.0619726,635.0863658,1274.148338,640.5908771,1,0,1,1,1,1
,shearPlus20deg,contrastUp,0.558897243,0.711779449,0.781954887,0.751879699,0.56641604,0.724310777,0.79197995,0.796992481,0.466165414,0.65914787,0.721804511,0.726817043,0.052631579,0.042606516,0.05764411,723.4805431,633.8158503,1357.296393,718.1597082,1,1,0,1,0,1
,flipLeftRight,contrastDown,0.498746867,0.481203008,0.654135338,0.601503759,0.4160401,0.528822055,0.621553885,0.586466165,0.313283208,0.411027569,0.501253133,0.488721805,0.09273183,0.05764411,0.102756892,632.6039184,636.3182112,1268.92213,632.4168385,1,1,1,1,1,1
,flipUpDown,contrastDown,0.899749373,0.481203008,0.914786967,0.90726817,0.952380952,0.528822055,0.964912281,0.957393484,0.889724311,0.411027569,0.899749373,0.897243108,0.022556391,0.007518797,0.020050125,630.9645218,640.846708,1271.81123,637.4416433,1,1,1,1,1,1
,rotatePlus5deg,contrastDown,0.573934837,0.481203008,0.696741855,0.634085213,0.538847118,0.528822055,0.681704261,0.629072682,0.453634085,0.411027569,0.588972431,0.551378446,0.045112782,0.035087719,0.050125313,637.2131808,635.4400241,1272.653205,640.9453733,1,1,1,1,1,1
,shearPlus20deg,contrastDown,0.558897243,0.481203008,0.679197995,0.644110276,0.56641604,0.528822055,0.689223058,0.65914787,0.466165414,0.411027569,0.588972431,0.573934837,0.072681704,0.047619048,0.067669173,706.5687855,635.4638447,1342.03263,723.4707405,1,1,1,1,1,1
,fisheye,brightnessPlus20,0.686716792,0.380952381,0.73433584,0.664160401,0.696741855,0.353383459,0.741854637,0.674185464,0.616541353,0.270676692,0.646616541,0.588972431,0.045112782,0.01754386,0.025062657,5475.594979,639.2077855,6114.802764,5525.559137,1,0,1,0,1,0
,fisheye,brightnessMinus20,0.686716792,0.546365915,0.769423559,0.749373434,0.696741855,0.576441103,0.77443609,0.781954887,0.616541353,0.476190476,0.691729323,0.701754386,0.065162907,0.05764411,0.067669173,5520.813891,638.3446244,6159.158515,5494.277037,1,1,0,1,0,1
,fisheye,contrastUp,0.686716792,0.711779449,0.824561404,0.754385965,0.696741855,0.724310777,0.817042607,0.807017544,0.616541353,0.65914787,0.749373434,0.71679198,0.030075188,0.035087719,0.035087719,5502.695188,642.6273476,6145.322535,5539.765978,1,1,1,1,1,1
,fisheye,contrastDown,0.686716792,0.481203008,0.756892231,0.71679198,0.696741855,0.528822055,0.77443609,0.736842105,0.616541353,0.411027569,0.676691729,0.646616541,0.065162907,0.037593985,0.055137845,5542.053657,638.3391655,6180.392822,5506.905625,1,1,1,1,1,1
,fisheye,blurImage,0.686716792,0.701754386,0.814536341,0.79197995,0.696741855,0.729323308,0.814536341,0.887218045,0.616541353,0.64160401,0.736842105,0.764411028,0.087719298,0.097744361,0.095238095,5489.72258,650.7903712,6140.512951,5522.501105,1,1,0,1,0,1
oidperson,flipLeftRight,flipUpDown,0.445696721,0.808401639,0.855532787,0.81454918,0.356557377,0.860655738,0.881147541,0.863729508,0.25204918,0.769467213,0.792008197,0.780737705,0.031762295,0.020491803,0.029713115,1178.478113,1177.798406,2356.276519,1179.795723,1,1,1,1,1,1
,flipLeftRight,rotateMinus5deg,0.445696721,0.516393443,0.643442623,0.531762295,0.356557377,0.432377049,0.523565574,0.455942623,0.25204918,0.344262295,0.423155738,0.351434426,0.076844262,0.067622951,0.06454918,1178.855154,1180.492477,2359.347631,1181.840056,1,1,1,1,1,1
,flipLeftRight,rotatePlus5deg,0.445696721,0.516393443,0.643442623,0.522540984,0.356557377,0.43852459,0.539959016,0.452868852,0.25204918,0.338114754,0.430327869,0.354508197,0.078893443,0.057377049,0.06147541,1179.213084,1178.727899,2357.940983,1180.486077,1,1,1,1,1,1
,flipLeftRight,shearMinus20deg,0.445696721,0.534836066,0.660860656,0.5625,0.356557377,0.485655738,0.573770492,0.49795082,0.25204918,0.396516393,0.468237705,0.401639344,0.097336066,0.080942623,0.088114754,1179.300196,1326.636787,2505.936983,1326.186833,1,1,1,1,1,1
,flipLeftRight,shearPlus20deg,0.445696721,0.538934426,0.664959016,0.527663934,0.356557377,0.483606557,0.576844262,0.492827869,0.25204918,0.401639344,0.475409836,0.389344262,0.075819672,0.068647541,0.074795082,1178.401512,1325.862846,2504.264358,1328.449858,1,0,1,1,1,0
,flipUpDown,rotateMinus5deg,0.808401639,0.516393443,0.869877049,0.80942623,0.860655738,0.432377049,0.87807377,0.875,0.769467213,0.344262295,0.788934426,0.776639344,0.029713115,0.029713115,0.027663934,1178.41952,1180.424703,2358.844223,1180.611502,1,1,1,1,1,1
,flipUpDown,rotatePlus5deg,0.808401639,0.516393443,0.860655738,0.822745902,0.860655738,0.43852459,0.87807377,0.863729508,0.769467213,0.338114754,0.787909836,0.784836066,0.033811475,0.027663934,0.032786885,1178.790423,1180.908046,2359.698469,1196.288021,1,1,1,1,1,1
,flipUpDown,shearMinus20deg,0.808401639,0.534836066,0.866803279,0.822745902,0.860655738,0.485655738,0.879098361,0.87807377,0.769467213,0.396516393,0.786885246,0.790983607,0.033811475,0.030737705,0.035860656,1189.763353,1334.41109,2524.174444,1336.701942,1,1,1,1,0,1
,flipUpDown,shearPlus20deg,0.808401639,0.538934426,0.860655738,0.830942623,0.860655738,0.483606557,0.880122951,0.879098361,0.769467213,0.401639344,0.786885246,0.793032787,0.040983607,0.035860656,0.044057377,2834.516046,1889.637853,4724.153899,1941.31897,1,1,1,1,0,1
,rotateMinus5deg,shearMinus20degrees,0.516393443,0.534836066,0.668032787,0.582991803,0.432377049,0.485655738,0.568647541,0.55942623,0.344262295,0.396516393,0.485655738,0.461065574,0.06557377,0.072745902,0.0625,3483.425899,1672.048224,5155.474123,1756.807728,1,1,1,1,1,1
,rotateMinus5deg,shearPlus20degrees,0.516393443,0.538934426,0.676229508,0.56557377,0.432377049,0.483606557,0.588114754,0.515368852,0.344262295,0.401639344,0.488729508,0.414959016,0.06454918,0.050204918,0.055327869,1470.762147,1702.147852,3172.909999,1706.584999,1,1,1,1,1,1
,flipLeftRight,blurImage,0.445696721,0.635245902,0.720286885,0.656762295,0.356557377,0.653688525,0.703893443,0.652663934,0.25204918,0.552254098,0.591188525,0.555327869,0.052254098,0.034836066,0.046106557,1165.501501,1157.76506,2323.266561,1159.828276,1,1,1,0,1,1
,flipUpDown,blurImage,0.808401639,0.635245902,0.867827869,0.824795082,0.860655738,0.653688525,0.892418033,0.888319672,0.769467213,0.552254098,0.799180328,0.794057377,0.044057377,0.039959016,0.045081967,1152.82994,1177.179432,2330.009372,1164.84863,1,1,1,1,1,1
,rotateMinus5deg,blurImage,0.516393443,0.635245902,0.737704918,0.653688525,0.432377049,0.653688525,0.698770492,0.656762295,0.344262295,0.552254098,0.595286885,0.557377049,0.045081967,0.030737705,0.042008197,1160.617971,1163.453271,2324.071242,1168.367914,1,1,1,1,1,1
,rotatePlus5deg,shearMinus20degrees,0.516393443,0.534836066,0.675204918,0.569672131,0.43852459,0.485655738,0.584016393,0.512295082,0.338114754,0.396516393,0.488729508,0.417008197,0.06557377,0.057377049,0.058401639,1160.661576,1302.983581,2463.645156,1325.938144,1,1,1,1,1,1
,rotatePlus5deg,shearPlus20degrees,0.516393443,0.538934426,0.680327869,0.601434426,0.43852459,0.483606557,0.584016393,0.578893443,0.338114754,0.401639344,0.487704918,0.473360656,0.070696721,0.071721311,0.070696721,1159.236926,1302.38904,2461.625965,1325.941507,1,1,1,1,1,1
,rotatePlus5deg,blurImage,0.516393443,0.635245902,0.75102459,0.649590164,0.43852459,0.653688525,0.710040984,0.660860656,0.338114754,0.552254098,0.604508197,0.555327869,0.044057377,0.025614754,0.035860656,1160.695386,1163.226131,2323.921517,1181.74541,1,1,1,1,1,1
,shearMinus20degrees,blurImage,0.534836066,0.635245902,0.745901639,0.679303279,0.485655738,0.653688525,0.713114754,0.678278689,0.396516393,0.552254098,0.615778689,0.593237705,0.057377049,0.045081967,0.048155738,1305.890471,1164.541212,2470.431684,1310.530604,1,1,1,1,1,1
,shearPlus20degrees,blurImage,0.538934426,0.635245902,0.75102459,0.6875,0.483606557,0.653688525,0.715163934,0.702868852,0.401639344,0.552254098,0.615778689,0.600409836,0.057377049,0.045081967,0.054303279,1304.548668,1162.208564,2466.757232,1309.488154,1,1,1,1,1,1
,flipLeftRight,brightnessPlus20,0.445696721,0.306352459,0.545081967,0.453893443,0.356557377,0.271516393,0.448770492,0.389344262,0.25204918,0.183401639,0.334016393,0.274590164,0.06454918,0.038934426,0.040983607,1598.949396,1559.574994,3158.524389,1613.749341,1,1,1,1,1,1
