Dataset,MR1,MR2,objfailureRateMR1,objfailureRateMR2,objfailureRateMR1_MR2_combined,objfailureRateMR1_2_composite,classfailureRateMR1,classfailureRateMR2,classfailureRateMR1_MR2_combined,classfailureRateMR1_2_composite,objClassDetectFailureRateMR1,objClassDetectFailureRateMR2,objClassDetectFailureRateMR1_MR2,objClassDetectFailureRateMR12,objDetectCompositeMRUniqueFaults,objClassCompositeMRUniqueFaults,compositeMRUniqueFaults,timeMR1,timeMR2,timeMR12,timeMR12_composite,Avg. MRx U MRy Improvement for object Detection,Avg.effectiveness of composite MR against composable MRs (Detection),Avg. MRx U MRy Improvement for object classification,Avg.effectiveness of composite MR against composable MRs (classification),Avg. MRx U MRy Improvement for object ,Avg. effectiveness of composite MR against composable MRs
,flipUpDown,shearMinus20deg,0.879483501,0.503586801,0.906743185,0.8723099,0.901004304,0.486370158,0.916786227,0.898134864,0.860832138,0.414634146,0.879483501,0.853658537,0.027259684,0.014347202,0.025824964,648.0944368,689.3944834,1337.48892,695.0830699,1,0,1,0,1,0
,flipUpDown,shearPlus20deg,0.879483501,0.525107604,0.909612626,0.885222382,0.901004304,0.49928264,0.915351506,0.908177905,0.860832138,0.43758967,0.87804878,0.869440459,0.028694405,0.020086083,0.032998565,649.8231504,686.5443096,1336.36746,685.9086207,1,1,1,1,1,1
,rotateMinus5deg,shearMinus20degrees,0.460545194,0.503586801,0.634146341,0.628407461,0.433285509,0.486370158,0.566714491,0.616929699,0.367288379,0.414634146,0.509325681,0.552367288,0.106169297,0.097560976,0.110473458,648.6961789,690.2694526,1338.965632,704.0194488,1,1,0,1,0,1
,rotateMinus5deg,shearPlus20degrees,0.460545194,0.525107604,0.665710187,0.555236729,0.433285509,0.49928264,0.583931133,0.546628407,0.367288379,0.43758967,0.533715925,0.484935438,0.06456241,0.054519369,0.06169297,656.1621427,688.5759534,1344.738096,698.9502374,1,1,1,1,1,1
,flipLeftRight,blurImage,0.340028694,0.694404591,0.760401722,0.675753228,0.213773314,0.697274032,0.714490674,0.68723099,0.176470588,0.647058824,0.661406026,0.628407461,0.041606887,0.032998565,0.038737446,636.2841539,626.4466516,1262.730806,629.6743728,1,0,1,0,1,0
,flipUpDown,blurImage,0.879483501,0.694404591,0.919655667,0.912482066,0.901004304,0.697274032,0.928263989,0.93974175,0.860832138,0.647058824,0.890961263,0.902439024,0.038737446,0.030129125,0.041606887,637.6639561,653.7447988,1291.408755,625.6942576,1,1,0,1,0,1
,rotateMinus5deg,blurImage,0.460545194,0.694404591,0.769010043,0.728837877,0.433285509,0.697274032,0.728837877,0.74892396,0.367288379,0.647058824,0.69010043,0.68579627,0.055954089,0.057388809,0.06025825,626.9931901,626.9338492,1253.927039,628.8952463,1,1,0,1,1,1
,rotatePlus5deg,shearMinus20degrees,0.449067432,0.503586801,0.637015782,0.56384505,0.407460545,0.486370158,0.569583931,0.550932568,0.335724534,0.414634146,0.509325681,0.476327116,0.06169297,0.048780488,0.06312769,626.5709023,663.5656358,1290.136538,688.1417776,1,1,1,1,1,1
,rotatePlus5deg,shearPlus20degrees,0.449067432,0.525107604,0.638450502,0.618364419,0.407460545,0.49928264,0.55954089,0.609756098,0.335724534,0.43758967,0.505021521,0.550932568,0.106169297,0.104734577,0.119081779,645.1582893,677.6467251,1322.805014,678.6086545,1,1,0,1,0,1
,rotatePlus5deg,blurImage,0.449067432,0.694404591,0.767575323,0.727403156,0.407460545,0.697274032,0.723098996,0.758967001,0.335724534,0.647058824,0.684361549,0.695839311,0.073170732,0.073170732,0.078909613,623.7196245,624.85138,1248.571005,629.2016647,1,1,0,1,0,1
,shearMinus20degrees,blurImage,0.503586801,0.694404591,0.764705882,0.779053085,0.486370158,0.697274032,0.737446198,0.793400287,0.414634146,0.647058824,0.691535151,0.74748924,0.090387374,0.088952654,0.104734577,672.8545075,634.7845758,1307.639083,670.5031223,0,1,0,1,0,1
,shearPlus20degrees,blurImage,0.525107604,0.694404591,0.781922525,0.776183644,0.49928264,0.697274032,0.741750359,0.784791966,0.43758967,0.647058824,0.701578192,0.741750359,0.077474892,0.071736011,0.086083214,666.4169712,629.5737915,1295.990763,665.4207904,1,1,0,1,0,1
,flipLeftRight,brightnessPlus20,0.340028694,0.239598278,0.457675753,0.357245337,0.213773314,0.182209469,0.304160689,0.274031564,0.176470588,0.150645624,0.259684362,0.213773314,0.06025825,0.053084648,0.050215208,622.7382042,615.2453799,1237.983584,614.9547055,1,1,1,1,1,1
,flipUpDown,brightnessPlus20,0.879483501,0.239598278,0.895265423,0.879483501,0.901004304,0.182209469,0.908177905,0.908177905,0.860832138,0.150645624,0.863701578,0.863701578,0.020086083,0.011477762,0.021520803,614.5099648,613.7219681,1228.231933,612.8948118,1,0,0,1,0,1
,rotatePlus5deg,brightnessPlus20,0.449067432,0.239598278,0.532281205,0.486370158,0.407460545,0.182209469,0.454806313,0.443328551,0.335724534,0.150645624,0.384505022,0.37446198,0.076040172,0.050215208,0.06025825,614.150057,614.7328616,1228.882919,633.3001719,1,1,1,1,1,1
,shearPlus20deg,brightnessPlus20,0.525107604,0.239598278,0.592539455,0.548063128,0.49928264,0.182209469,0.533715925,0.517934003,0.43758967,0.150645624,0.473457676,0.461979914,0.054519369,0.038737446,0.047345768,650.5159146,614.7269135,1265.242828,653.0366059,1,1,1,1,1,1
,flipLeftRight,brightnessMinus20,0.340028694,0.548063128,0.642754663,0.576757532,0.213773314,0.546628407,0.575322812,0.56527977,0.176470588,0.480631277,0.507890961,0.49928264,0.065997131,0.043041607,0.06169297,614.2660089,616.2564582,1230.522467,614.580178,1,1,1,1,1,1
,flipUpDown,brightnessMinus20,0.879483501,0.548063128,0.909612626,0.906743185,0.901004304,0.546628407,0.918220947,0.929698709,0.860832138,0.480631277,0.87661406,0.890961263,0.037302726,0.022955524,0.041606887,613.9503192,615.0538756,1229.004195,611.2662759,1,1,0,1,0,1
,rotatePlus5deg,brightnessMinus20,0.449067432,0.548063128,0.662840746,0.638450502,0.407460545,0.546628407,0.62266858,0.644189383,0.335724534,0.480631277,0.556671449,0.582496413,0.091822095,0.078909613,0.101865136,617.0406813,614.0482972,1231.088979,615.5859049,1,1,0,1,0,1
,shearPlus20deg,brightnessMinus20,0.525107604,0.548063128,0.704447633,0.69010043,0.49928264,0.546628407,0.651362984,0.69010043,0.43758967,0.480631277,0.605451937,0.642754663,0.083213773,0.088952654,0.098995696,650.3507567,619.734572,1270.085329,652.957127,1,1,0,1,0,1
,flipLeftRight,fisheye,0.340028694,0.728837877,0.784791966,0.723098996,0.213773314,0.728837877,0.75035868,0.730272597,0.176470588,0.677187948,0.694404591,0.675753228,0.040172166,0.025824964,0.034433286,619.3197498,2124.234389,2743.554139,2123.879171,1,0,1,1,1,0
,flipUpDown,fisheye,0.879483501,0.728837877,0.925394548,0.912482066,0.901004304,0.728837877,0.923959828,0.93830703,0.860832138,0.677187948,0.890961263,0.905308465,0.031563845,0.032998565,0.041606887,616.8158385,2122.857388,2739.673226,2126.716534,1,1,0,1,0,1
,rotatePlus5deg,fisheye,0.449067432,0.728837877,0.789096126,0.753228121,0.407460545,0.728837877,0.75035868,0.757532281,0.335724534,0.677187948,0.704447633,0.710186514,0.035868006,0.034433286,0.045911047,619.0714559,2124.436897,2743.508352,2490.701488,1,1,0,1,0,1
,shearPlus20deg,fisheye,0.525107604,0.728837877,0.793400287,0.764705882,0.49928264,0.728837877,0.758967001,0.776183644,0.43758967,0.677187948,0.713055954,0.731707317,0.054519369,0.048780488,0.067431851,654.5123276,2128.854519,2783.366847,2488.104135,1,1,0,1,0,1
,flipLeftRight,contrastUp,0.340028694,0.588235294,0.694404591,0.628407461,0.213773314,0.576757532,0.6241033,0.599713056,0.176470588,0.507890961,0.553802009,0.539454806,0.06456241,0.043041607,0.06169297,617.7130988,616.6702308,1234.38333,615.7188927,1,1,1,1,1,1
,flipUpDown,contrastUp,0.879483501,0.588235294,0.905308465,0.888091822,0.901004304,0.576757532,0.919655667,0.921090387,0.860832138,0.507890961,0.87804878,0.87661406,0.030129125,0.020086083,0.028694405,617.0118964,615.7573914,1232.769288,611.3638027,1,1,0,1,1,1
,rotatePlus5deg,contrastUp,0.449067432,0.588235294,0.714490674,0.651362984,0.407460545,0.576757532,0.664275466,0.657101865,0.335724534,0.507890961,0.599713056,0.593974175,0.067431851,0.06025825,0.076040172,614.965087,617.4880781,1232.453165,616.3952101,1,1,1,1,1,1
,shearPlus20deg,contrastUp,0.525107604,0.588235294,0.737446198,0.695839311,0.49928264,0.576757532,0.700143472,0.713055954,0.43758967,0.507890961,0.637015782,0.648493544,0.070301291,0.06312769,0.080344333,653.3160029,615.8716391,1269.187642,652.6792991,1,1,0,1,0,1
,flipLeftRight,contrastDown,0.340028694,0.460545194,0.602582496,0.49928264,0.213773314,0.420373027,0.483500717,0.461979914,0.176470588,0.365853659,0.421807747,0.395982783,0.070301291,0.053084648,0.06169297,613.5148714,614.9453598,1228.460231,613.6210807,1,1,1,1,1,1
,flipUpDown,contrastDown,0.879483501,0.460545194,0.908177905,0.905308465,0.901004304,0.420373027,0.909612626,0.919655667,0.860832138,0.365853659,0.870875179,0.896700143,0.040172166,0.024390244,0.043041607,615.4339602,615.7550612,1231.189021,613.9821568,1,1,0,1,0,1
,rotatePlus5deg,contrastDown,0.449067432,0.460545194,0.635581062,0.611190818,0.407460545,0.420373027,0.553802009,0.616929699,0.335724534,0.365853659,0.490674319,0.545193687,0.111908178,0.110473458,0.12625538,615.5492997,613.6199147,1229.169214,616.9454905,1,1,0,1,0,1
,shearPlus20deg,contrastDown,0.525107604,0.460545194,0.670014347,0.662840746,0.49928264,0.420373027,0.604017217,0.649928264,0.43758967,0.365853659,0.546628407,0.595408895,0.104734577,0.101865136,0.114777618,649.69245,613.3499665,1263.042417,651.9251187,1,1,0,1,0,1
,fisheye,brightnessPlus20,0.728837877,0.239598278,0.75035868,0.738880918,0.728837877,0.182209469,0.740315638,0.736011478,0.677187948,0.150645624,0.68579627,0.68866571,0.040172166,0.025824964,0.037302726,2124.098179,614.9608778,2739.059057,2125.419676,1,1,1,1,0,1
,fisheye,brightnessMinus20,0.728837877,0.548063128,0.787661406,0.817790531,0.728837877,0.546628407,0.779053085,0.845050215,0.677187948,0.480631277,0.725968436,0.794835007,0.088952654,0.081779053,0.098995696,2131.539027,616.8483481,2748.387375,2125.570353,0,1,0,1,0,1
,fisheye,contrastUp,0.728837877,0.588235294,0.81205165,0.797704448,0.728837877,0.576757532,0.791965567,0.823529412,0.677187948,0.507890961,0.738880918,0.769010043,0.06025825,0.054519369,0.06456241,2134.868151,615.2082464,2750.076397,2133.794113,1,1,0,1,0,1
,fisheye,contrastDown,0.728837877,0.460545194,0.787661406,0.771879484,0.728837877,0.420373027,0.761836442,0.81205165,0.677187948,0.365853659,0.710186514,0.74748924,0.068866571,0.074605452,0.078909613,2127.871553,614.6884942,2742.560047,2131.223117,1,1,0,1,0,1
,fisheye,blurImage,0.728837877,0.694404591,0.832137733,0.892395983,0.728837877,0.697274032,0.81492109,0.921090387,0.677187948,0.647058824,0.776183644,0.880918221,0.101865136,0.109038737,0.12195122,2124.224983,616.2521439,2740.477127,2123.887074,0,1,0,1,0,1
cocoperson,flipLeftRight,flipUpDown,0.258032129,0.767068273,0.789156627,0.767068273,0.179718876,0.826305221,0.830321285,0.826305221,0.123493976,0.751004016,0.754016064,0.751004016,0.026104418,0.015060241,0.022088353,1031.351297,1020.399735,2051.751032,1018.370074,1,0,1,0,1,0
,flipLeftRight,rotateMinus5deg,0.258032129,0.357429719,0.459839357,0.385542169,0.179718876,0.309236948,0.352409639,0.333333333,0.123493976,0.25,0.28815261,0.263052209,0.098393574,0.077309237,0.079317269,1015.486004,1021.979236,2037.46524,1019.996364,1,1,1,1,1,1
,flipLeftRight,rotatePlus5deg,0.258032129,0.394578313,0.491967871,0.365461847,0.179718876,0.348393574,0.388554217,0.31626506,0.123493976,0.28313253,0.315261044,0.253012048,0.079317269,0.067269076,0.076305221,1018.171464,1015.567605,2033.739069,1016.429467,1,0,1,0,1,0
,flipLeftRight,shearMinus20deg,0.258032129,0.411646586,0.498995984,0.436746988,0.179718876,0.378514056,0.409638554,0.402610442,0.123493976,0.312248996,0.341365462,0.334337349,0.088353414,0.085341365,0.091365462,1009.391771,1065.193933,2074.585704,1065.124422,1,1,1,1,1,1
,flipLeftRight,shearPlus20deg,0.258032129,0.425702811,0.497991968,0.407630522,0.179718876,0.393574297,0.423694779,0.388554217,0.123493976,0.324297189,0.352409639,0.317269076,0.077309237,0.075301205,0.075301205,1013.280239,1063.519557,2076.799796,1064.73588,1,0,1,0,1,0
,flipUpDown,rotateMinus5deg,0.767068273,0.357429719,0.807228916,0.785140562,0.826305221,0.309236948,0.837349398,0.835341365,0.751004016,0.25,0.765060241,0.768072289,0.037148594,0.021084337,0.039156627,1007.535577,1012.715016,2020.250593,1009.909698,1,1,1,1,0,1
,flipUpDown,rotatePlus5deg,0.767068273,0.394578313,0.807228916,0.78815261,0.826305221,0.348393574,0.837349398,0.838353414,0.751004016,0.28313253,0.766064257,0.773092369,0.040160643,0.023092369,0.040160643,1012.775766,1015.77153,2028.547296,1011.653922,1,1,0,1,0,1
,flipUpDown,shearMinus20deg,0.767068273,0.411646586,0.808232932,0.789156627,0.826305221,0.378514056,0.83935743,0.84939759,0.751004016,0.312248996,0.767068273,0.775100402,0.037148594,0.029116466,0.042168675,1015.444259,1042.269992,2057.714251,1064.321141,1,1,0,1,0,1
,flipUpDown,shearPlus20deg,0.767068273,0.425702811,0.807228916,0.810240964,0.826305221,0.393574297,0.837349398,0.855421687,0.751004016,0.324297189,0.767068273,0.797188755,0.051204819,0.037148594,0.052208835,1008.335582,1068.631165,2076.966747,1063.129376,0,1,0,1,0,1
,rotateMinus5deg,shearMinus20degrees,0.357429719,0.411646586,0.516064257,0.501004016,0.309236948,0.378514056,0.435742972,0.496987952,0.25,0.312248996,0.375502008,0.423694779,0.090361446,0.101405622,0.102409639,1018.068115,1065.929367,2083.997481,1100.254305,1,1,0,1,0,1
,rotateMinus5deg,shearPlus20degrees,0.357429719,0.425702811,0.53815261,0.446787149,0.309236948,0.393574297,0.454819277,0.430722892,0.25,0.324297189,0.395582329,0.360441767,0.057228916,0.055220884,0.057228916,1013.265646,1067.969413,2081.235059,1081.3869,1,1,1,1,1,1
,flipLeftRight,blurImage,0.258032129,0.551204819,0.606425703,0.544176707,0.179718876,0.585341365,0.601405622,0.571285141,0.123493976,0.507028112,0.525100402,0.496987952,0.049196787,0.030120482,0.041164659,1098.603728,1098.225314,2196.829042,1118.441377,1,0,1,0,1,0
,flipUpDown,blurImage,0.767068273,0.551204819,0.810240964,0.84939759,0.826305221,0.585341365,0.852409639,0.906626506,0.751004016,0.507028112,0.77811245,0.83935743,0.075301205,0.069277108,0.085341365,1117.401011,1093.897946,2211.298957,1121.284354,0,1,0,1,0,1
,rotateMinus5deg,blurImage,0.357429719,0.551204819,0.626506024,0.602409639,0.309236948,0.585341365,0.610441767,0.62751004,0.25,0.507028112,0.53815261,0.552208835,0.077309237,0.06124498,0.070281124,1106.457545,1102.233956,2208.691501,1101.726856,1,1,0,1,0,1
,rotatePlus5deg,shearMinus20degrees,0.394578313,0.411646586,0.539156627,0.457831325,0.348393574,0.378514056,0.462851406,0.428714859,0.28313253,0.312248996,0.398594378,0.364457831,0.065261044,0.049196787,0.054216867,1086.618055,1161.084894,2247.702949,1173.2918,1,1,1,1,1,1
,rotatePlus5deg,shearPlus20degrees,0.394578313,0.425702811,0.537148594,0.495983936,0.348393574,0.393574297,0.458835341,0.502008032,0.28313253,0.324297189,0.393574297,0.421686747,0.086345382,0.098393574,0.09437751,1067.361381,1125.426105,2192.787486,1137.521874,1,1,0,1,0,1
,rotatePlus5deg,blurImage,0.394578313,0.551204819,0.642570281,0.606425703,0.348393574,0.585341365,0.619477912,0.635542169,0.28313253,0.507028112,0.548192771,0.569277108,0.075301205,0.065261044,0.078313253,1063.723902,1063.577307,2127.301209,1068.289102,1,1,0,1,0,1
,shearMinus20degrees,blurImage,0.411646586,0.551204819,0.638554217,0.631526104,0.378514056,0.585341365,0.621485944,0.664658635,0.312248996,0.507028112,0.559236948,0.596385542,0.085341365,0.082329317,0.087349398,1124.189082,1064.021659,2188.210741,1141.198639,1,1,0,1,0,1
,shearPlus20degrees,blurImage,0.425702811,0.551204819,0.639558233,0.652610442,0.393574297,0.585341365,0.630522088,0.679718876,0.324297189,0.507028112,0.562248996,0.615461847,0.091365462,0.079317269,0.091365462,1129.275574,1070.295685,2199.571259,3657.658343,0,1,0,1,0,1
,flipLeftRight,brightnessPlus20,0.258032129,0.200803213,0.356425703,0.272088353,0.179718876,0.176706827,0.256024096,0.21184739,0.123493976,0.130522088,0.1937751,0.149598394,0.043172691,0.02811245,0.025100402,883.0383829,880.8502352,1763.888618,879.2272986,1,1,1,1,1,1
,flipUpDown,brightnessPlus20,0.767068273,0.200803213,0.784136546,0.771084337,0.826305221,0.176706827,0.830321285,0.827309237,0.751004016,0.130522088,0.756024096,0.756024096,0.029116466,0.014056225,0.022088353,876.670255,874.5762135,1751.246469,876.0519531,1,1,1,1,0,1
,rotatePlus5deg,brightnessPlus20,0.394578313,0.200803213,0.453815261,0.408634538,0.348393574,0.176706827,0.389558233,0.371485944,0.28313253,0.130522088,0.320281124,0.307228916,0.046184739,0.035140562,0.041164659,878.212459,878.5525218,1756.764981,877.2618229,1,1,1,1,1,1
,shearPlus20deg,brightnessPlus20,0.425702811,0.200803213,0.484939759,0.430722892,0.393574297,0.176706827,0.432730924,0.426706827,0.324297189,0.130522088,0.365461847,0.347389558,0.043172691,0.037148594,0.03815261,927.8393849,879.0098319,1806.849217,929.0872842,1,1,1,1,1,1
,flipLeftRight,brightnessMinus20,0.258032129,0.404618474,0.492971888,0.43875502,0.179718876,0.429718876,0.455823293,0.449799197,0.123493976,0.356425703,0.380522088,0.38253012,0.065261044,0.050200803,0.064257028,877.90528,878.6547659,1756.560046,879.2046197,1,1,1,1,0,1
,flipUpDown,brightnessMinus20,0.767068273,0.404618474,0.795180723,0.84437751,0.826305221,0.429718876,0.838353414,0.892570281,0.751004016,0.356425703,0.766064257,0.836345382,0.079317269,0.06124498,0.082329317,876.1706588,878.6280064,1754.798665,878.3978891,0,1,0,1,0,1
,rotatePlus5deg,brightnessMinus20,0.394578313,0.404618474,0.550200803,0.512048193,0.348393574,0.429718876,0.502008032,0.542168675,0.28313253,0.356425703,0.435742972,0.469879518,0.080321285,0.085341365,0.08935743,878.7739663,877.3243494,1756.098316,880.0526261,1,1,0,1,0,1
,shearPlus20deg,brightnessMinus20,0.425702811,0.404618474,0.549196787,0.557228916,0.393574297,0.429718876,0.529116466,0.595381526,0.324297189,0.356425703,0.455823293,0.52811245,0.100401606,0.102409639,0.118473896,929.7664895,876.8806852,1806.647175,930.1199017,0,1,0,1,0,1
,flipLeftRight,fisheye,0.258032129,0.600401606,0.653614458,0.612449799,0.179718876,0.615461847,0.637550201,0.631526104,0.123493976,0.553212851,0.570281124,0.570281124,0.039156627,0.030120482,0.040160643,879.7454048,3063.865315,3943.61072,3074.283765,1,1,1,1,0,1
,flipUpDown,fisheye,0.767068273,0.600401606,0.822289157,0.817269076,0.826305221,0.615461847,0.855421687,0.878514056,0.751004016,0.553212851,0.78815261,0.8062249,0.050200803,0.041164659,0.049196787,879.9077107,3068.274067,3948.181778,3068.297532,1,1,0,1,0,1
,rotatePlus5deg,fisheye,0.394578313,0.600401606,0.672690763,0.623493976,0.348393574,0.615461847,0.640562249,0.659638554,0.28313253,0.553212851,0.577309237,0.587349398,0.043172691,0.051204819,0.050200803,881.6878463,3138.171639,4019.859485,3604.012925,1,1,0,1,0,1
,shearPlus20deg,fisheye,0.425702811,0.600401606,0.672690763,0.634538153,0.393574297,0.615461847,0.651606426,0.657630522,0.324297189,0.553212851,0.58935743,0.596385542,0.054216867,0.055220884,0.060240964,928.8279473,3071.940368,4000.768315,3588.810211,1,1,0,1,0,1
,flipLeftRight,contrastUp,0.258032129,0.448795181,0.542168675,0.455823293,0.179718876,0.4437751,0.484939759,0.46184739,0.123493976,0.37751004,0.417670683,0.381526104,0.037148594,0.037148594,0.032128514,877.3307179,877.2029989,1754.533717,878.0002731,1,1,1,1,1,1
,flipUpDown,contrastUp,0.767068273,0.448795181,0.801204819,0.810240964,0.826305221,0.4437751,0.843373494,0.866465863,0.751004016,0.37751004,0.771084337,0.801204819,0.053212851,0.042168675,0.057228916,874.6019936,876.7822249,1751.384219,881.1393929,0,1,0,1,0,1
,rotatePlus5deg,contrastUp,0.394578313,0.448795181,0.583333333,0.524096386,0.348393574,0.4437751,0.537148594,0.536144578,0.28313253,0.37751004,0.473895582,0.463855422,0.06124498,0.060240964,0.06626506,882.8384221,875.5415004,1758.379923,877.2238535,1,1,1,1,1,1
,shearPlus20deg,contrastUp,0.425702811,0.448795181,0.587349398,0.560240964,0.393574297,0.4437751,0.565261044,0.576305221,0.324297189,0.37751004,0.491967871,0.508032129,0.071285141,0.06124498,0.072289157,927.5285062,876.9374392,1804.465945,939.3336269,1,1,0,1,0,1
,flipLeftRight,contrastDown,0.258032129,0.378514056,0.480923695,0.380522088,0.179718876,0.360441767,0.399598394,0.368473896,0.123493976,0.304216867,0.338353414,0.295180723,0.047188755,0.039156627,0.039156627,875.8479401,873.4996147,1749.347555,874.5644257,1,1,1,1,1,0
,flipUpDown,contrastDown,0.767068273,0.378514056,0.799196787,0.817269076,0.826305221,0.360441767,0.837349398,0.871485944,0.751004016,0.304216867,0.768072289,0.805220884,0.057228916,0.046184739,0.058232932,871.0913241,873.8479558,1744.93928,873.2260344,0,1,0,1,0,1
,rotatePlus5deg,contrastDown,0.394578313,0.378514056,0.539156627,0.483935743,0.348393574,0.360441767,0.470883534,0.5,0.28313253,0.304216867,0.41064257,0.418674699,0.073293173,0.076305221,0.070281124,875.9169964,874.5699889,1750.486985,874.9754901,1,1,0,1,0,1
,shearPlus20deg,contrastDown,0.425702811,0.378514056,0.547188755,0.530120482,0.393574297,0.360441767,0.497991968,0.540160643,0.324297189,0.304216867,0.437751004,0.476907631,0.083333333,0.083333333,0.088353414,932.2257733,2366.035608,3298.261382,1027.924653,1,1,0,1,0,1
,fisheye,brightnessPlus20,0.600401606,0.200803213,0.62751004,0.609437751,0.615461847,0.176706827,0.629518072,0.625502008,0.553212851,0.130522088,0.565261044,0.565261044,0.035140562,0.024096386,0.031124498,3623.856028,912.3530813,4536.209109,3458.766385,1,1,1,1,0,1
,fisheye,brightnessMinus20,0.600401606,0.404618474,0.648594378,0.690763052,0.615461847,0.429718876,0.658634538,0.743975904,0.553212851,0.356425703,0.592369478,0.679718876,0.100401606,0.100401606,0.108433735,3480.178411,922.2160055,4402.394416,3343.116227,0,1,0,1,0,1
,fisheye,contrastUp,0.600401606,0.448795181,0.669678715,0.676706827,0.615461847,0.4437751,0.675702811,0.704819277,0.553212851,0.37751004,0.607429719,0.639558233,0.075301205,0.064257028,0.067269076,3112.709533,876.1383251,3988.847858,3431.815142,0,1,0,1,0,1
,fisheye,contrastDown,0.600401606,0.378514056,0.653614458,0.662650602,0.615461847,0.360441767,0.652610442,0.705823293,0.553212851,0.304216867,0.590361446,0.637550201,0.070281124,0.071285141,0.076305221,3419.8763,968.0225011,4387.898801,5372.751461,0,1,0,1,0,1
,fisheye,blurImage,0.600401606,0.551204819,0.709839357,0.784136546,0.615461847,0.585341365,0.713855422,0.841365462,0.553212851,0.507028112,0.647590361,0.773092369,0.128514056,0.138554217,0.143574297,3555.205392,978.1537813,4533.359174,3542.710157,0,1,0,1,0,1
cocovehicle,flipLeftRight,flipUpDown,0.265060241,0.77811245,0.802208835,0.777108434,0.212851406,0.856425703,0.862449799,0.851405622,0.131526104,0.762048193,0.765060241,0.761044177,0.017068273,0.009036145,0.016064257,1024.280702,1010.803983,2035.084685,1013.548496,1,0,1,0,1,0
,flipLeftRight,rotateMinus5deg,0.265060241,0.356425703,0.456827309,0.369477912,0.212851406,0.332329317,0.381526104,0.346385542,0.131526104,0.252008032,0.294176707,0.247991968,0.086345382,0.065261044,0.067269076,1012.955378,1015.481221,2028.4366,1011.96046,1,1,1,1,1,0
,flipLeftRight,rotatePlus5deg,0.265060241,0.36746988,0.473895582,0.376506024,0.212851406,0.361445783,0.403614458,0.348393574,0.131526104,0.266064257,0.303212851,0.264056225,0.078313253,0.067269076,0.078313253,1017.073818,1019.464435,2036.538253,1040.979374,1,1,1,0,1,0
,flipLeftRight,shearMinus20deg,0.265060241,0.415662651,0.504016064,0.429718876,0.212851406,0.41064257,0.446787149,0.435742972,0.131526104,0.323293173,0.353413655,0.338353414,0.086345382,0.076305221,0.081325301,1036.609181,1090.782793,2127.391974,1102.05902,1,1,1,1,1,1
,flipLeftRight,shearPlus20deg,0.265060241,0.417670683,0.5,0.406626506,0.212851406,0.422690763,0.453815261,0.421686747,0.131526104,0.328313253,0.355421687,0.322289157,0.071285141,0.068273092,0.071285141,1051.080982,1114.069714,2165.150696,1130.286451,1,0,1,0,1,0
,flipUpDown,rotateMinus5deg,0.77811245,0.356425703,0.813253012,0.799196787,0.856425703,0.332329317,0.862449799,0.866465863,0.762048193,0.252008032,0.769076305,0.781124498,0.043172691,0.027108434,0.042168675,1099.05045,1257.457791,2356.508241,1146.672069,1,1,0,1,0,1
,flipUpDown,rotatePlus5deg,0.77811245,0.36746988,0.81124498,0.798192771,0.856425703,0.361445783,0.865461847,0.87751004,0.762048193,0.266064257,0.770080321,0.785140562,0.03815261,0.029116466,0.039156627,1181.095759,1110.277991,2291.373749,1143.290474,1,1,0,1,0,1
,flipUpDown,shearMinus20deg,0.77811245,0.415662651,0.813253012,0.790160643,0.856425703,0.41064257,0.868473896,0.873493976,0.762048193,0.323293173,0.774096386,0.777108434,0.030120482,0.02811245,0.035140562,1099.120074,1155.787152,2254.907226,1168.230186,1,1,0,1,0,1
,flipUpDown,shearPlus20deg,0.77811245,0.417670683,0.809236948,0.801204819,0.856425703,0.422690763,0.865461847,0.886546185,0.762048193,0.328313253,0.774096386,0.793172691,0.043172691,0.036144578,0.044176707,1150.622856,1176.331383,2326.954239,1161.419851,1,1,0,1,0,1
,rotateMinus5deg,shearMinus20degrees,0.356425703,0.415662651,0.513052209,0.491967871,0.332329317,0.41064257,0.46686747,0.526104418,0.252008032,0.323293173,0.379518072,0.425702811,0.086345382,0.093373494,0.092369478,1066.154207,1126.496427,2192.650634,1141.396507,1,1,0,1,0,1
,rotateMinus5deg,shearPlus20degrees,0.356425703,0.417670683,0.529116466,0.439759036,0.332329317,0.422690763,0.482931727,0.453815261,0.252008032,0.328313253,0.396586345,0.363453815,0.048192771,0.043172691,0.047188755,1260.343202,1160.868331,2421.211533,1153.552555,1,1,1,1,1,1
,flipLeftRight,blurImage,0.265060241,0.540160643,0.601405622,0.543172691,0.212851406,0.607429719,0.623493976,0.593373494,0.131526104,0.50502008,0.523092369,0.498995984,0.041164659,0.027108434,0.036144578,973.427776,949.5486307,1922.976407,939.8905327,1,1,1,0,1,0
,flipUpDown,blurImage,0.77811245,0.540160643,0.8062249,0.852409639,0.856425703,0.607429719,0.876506024,0.927710843,0.762048193,0.50502008,0.77811245,0.843373494,0.077309237,0.067269076,0.086345382,930.9499555,946.2057732,1877.155729,909.1892097,0,1,0,1,0,1
,rotateMinus5deg,blurImage,0.356425703,0.540160643,0.61746988,0.590361446,0.332329317,0.607429719,0.625502008,0.645582329,0.252008032,0.50502008,0.532128514,0.555220884,0.072289157,0.065261044,0.077309237,930.5027388,969.8773236,1900.380062,1667.499881,1,1,0,1,0,1
